id,program_code,name,faculty,level,university_name,city,budget_places,paid_places,tuition_cost_rub_year,budget_passing_score,paid_min_score,duration,study_format,language,accreditation,total_places,budget_ratio,tuition_log,paid_min_score_missing,budget_score_missing,cluster_raw,competitiveness_class
63,01.03.03 | Механика и математическое моделирование,Математическое моделирование и компьютерный инжиниринг,Физико-математический институт ПГНИУ,Бакалавриат,Пермский государственный национальный исследовательский университет,Пермь,25.0,5.0,153000.0,158.0,119.0,0.0,Очная,Русский,государственный,30.0,0.8333333333333334,11.938199736300925,0,0,0,0
64,01.03.03 | Механика и математическое моделирование,Математическое моделирование и компьютерный инжиниринг,"Институт математики, информационных технологий и физики УдГУ",Бакалавриат,Удмуртский государственный университет,Ижевск,12.0,10.0,140700.0,122.0,119.0,0.0,Очная,Русский,государственный,22.0,0.5454545454545454,11.854392350397763,0,0,0,0
65,01.03.03 | Механика и математическое моделирование,Математическое моделирование и компьютерный инжиниринг,"Факультет прикладной математики, информатики и механики ВГУ",Бакалавриат,Воронежский государственный университет,Воронеж,30.0,10.0,153200.0,162.0,119.0,0.0,Очная,Русский,государственный,40.0,0.75,11.939506063682469,0,0,0,0
66,01.03.03 | Механика и математическое моделирование,Математическое моделирование и компьютерный инжиниринг,Институт компьютерных наук ЛГТУ,Бакалавриат,Липецкий государственный технический университет,Липецк,20.0,5.0,135497.0,126.0,119.0,0.0,Очная,Русский,государственный,25.0,0.8,11.816712159045359,0,0,0,0
67,02.03.01 | Математика и компьютерные науки,Математические основы компьютерных наук,Математико-механический факультет СПбГУ,Бакалавриат,Санкт-Петербургский государственный университет,Санкт-Пете..,20.0,6.0,365000.0,264.0,,0.0,Очная,Русский,государственный,26.0,0.7692307692307693,12.807655372286902,0,0,0,0
68,02.03.01 | Математика и компьютерные науки,Математические основы компьютерных наук,Институт естественных наук и математики,Бакалавриат,Уральский федеральный университет имени первого Президента России Б. Н. Ельцина,Екатеринбург,75.0,30.0,196000.0,240.0,,0.0,Очная,Русский,государственный,105.0,0.7142857142857143,12.185875040240456,0,0,1,2
69,02.03.01 | Математика и компьютерные науки,Математические основы компьютерных наук,Механико-математический факультет СГУ им. Чернышевского,Бакалавриат,Саратовский национальный исследовательский государственный университет имени Н.Г. Чернышевского,Саратов,30.0,10.0,119052.0,162.0,,0.0,Очная,Русский,государственный,40.0,0.75,11.687324051093517,0,0,0,0
70,02.03.01 | Математика и компьютерные науки,Математические основы компьютерных наук,Факультет математики и информационных технологий АлтГУ,Бакалавриат,Алтайский государственный университет,Барнаул,20.0,3.0,151390.0,177.0,,0.0,Очная,Русский,государственный,23.0,0.8695652173913043,11.927621173040215,0,0,0,0
71,02.03.01 | Математика и компьютерные науки,Математические основы компьютерных наук,Факультет автоматики и вычислительной техники ВятГУ,Бакалавриат,Вятский государственный университет,Киров,23.0,30.0,198500.0,180.0,119.0,0.0,Очная,Русский,государственный,53.0,0.4339622641509434,12.198549416880068,0,0,0,0
72,02.03.01 | Математика и компьютерные науки,Математическое и компьютерное моделирование,Факультет Фундаментальные науки(ФН),Бакалавриат,Московский государственный технический университет им. Н.Э. Баумана,Москва,10.0,8.0,459000.0,281.0,,0.0,Очная,Русский,государственный,18.0,0.5555555555555556,13.036807667689546,0,0,1,2
73,02.03.01 | Математика и компьютерные науки,Математическое и компьютерное моделирование,Институт математики и фундаментальной информатики СФУ,Бакалавриат,Сибирский федеральный университет,Красноярск,45.0,2.0,222000.0,193.0,,0.0,Очная,Русский,государственный,47.0,0.9574468085106383,12.310437165348775,0,0,0,0
74,02.03.01 | Математика и компьютерные науки,Математическое и компьютерное моделирование,Факультет математики и компьютерных наук КубГУ,Бакалавриат,Кубанский государственный университет,Краснодар,20.0,8.0,170000.0,197.0,,0.0,Очная,Русский,государственный,28.0,0.7142857142857143,12.04355959836804,0,0,0,0
75,02.03.01 | Математика и компьютерные науки,Математическое и компьютерное моделирование,"Институт математики, информационных технологий и физики УдГУ",Бакалавриат,Удмуртский государственный университет,Ижевск,20.0,10.0,140700.0,114.0,119.0,0.0,Очная,Русский,государственный,30.0,0.6666666666666666,11.854392350397763,0,0,0,0
76,02.03.01 | Математика и компьютерные науки,Математическое и компьютерное моделирование,Математический факультет ВГУ,Бакалавриат,Воронежский государственный университет,Воронеж,47.0,10.0,153200.0,169.0,,0.0,Очная,Русский,государственный,57.0,0.8245614035087719,11.939506063682469,0,0,0,0
77,02.03.01 | Математика и компьютерные науки,Математическое и компьютерное моделирование,Факультет математики и компьютерных наук ДГУ,Бакалавриат,Дагестанский государственный университет,Махачкала,19.0,10.0,106410.0,143.0,119.0,0.0,Очная,Русский,государственный,29.0,0.6551724137931034,11.575064234004627,0,0,0,0
78,02.03.01 | Математика и компьютерные науки,Математическое и компьютерное моделирование,Институт фундаментальных наук КемГУ,Бакалавриат,Кемеровский государственный университет,Кемерово,20.0,4.0,161000.0,142.0,,0.0,Очная,Русский,государственный,24.0,0.8333333333333334,11.989165855127435,0,0,0,0
79,02.03.01 | Математика и компьютерные науки,Математическое и компьютерное моделирование,Инженерный факультет ВГСХА,Бакалавриат,Вятский государственный агротехнологический университет,Киров,,30.0,136000.0,,99.0,0.0,Очная,Русский,государственный,,0.0,11.820417517632333,0,0,2,1
80,02.03.01 | Математика и компьютерные науки,Математическое и компьютерное моделирование,Математический факультет ТвГУ,Бакалавриат,Тверской государственный университет,Тверь,24.0,8.0,139900.0,158.0,,0.0,Очная,Русский,государственный,32.0,0.75,11.848690308590857,0,0,0,0
81,38.03.05 | Бизнес-информатика,Бизнес-информатика,Высшая школа бизнеса НИУ ВШЭ,Бакалавриат,Национальный исследовательский университет «Высшая школа экономики»,Москва,130.0,130.0,850000.0,288.0,,0.0,Очная,Русский,государственный,260.0,0.5,13.652992804936396,0,0,1,2
82,38.03.05 | Бизнес-информатика,Бизнес-информатика,Институт информационных систем управления,Бакалавриат,Государственный университет управления,Москва,8.0,75.0,316000.0,257.0,,0.0,Очная,Русский,государственный,83.0,0.0963855421686747,12.663500657121004,0,0,1,2
83,38.03.05 | Бизнес-информатика,Бизнес-информатика,Институт информационных систем управления,Бакалавриат,Государственный университет управления,Москва,,20.0,140000.0,,,0.0,Очно-заочная,Русский,государственный,,0.0,11.849404844423074,0,0,2,1
84,38.03.05 | Бизнес-информатика,Бизнес-информатика,Факультет технологического менеджмента и инноваций Университета ИТМО,Бакалавриат,Национальный исследовательский университет ИТМО,Санкт-Пете..,59.0,170.0,459000.0,268.0,180.0,0.0,Очная,Русский,государственный,229.0,0.2576419213973799,13.036807667689546,0,0,1,2
