id,program_code,name,faculty,level,university_name,city,budget_places,paid_places,tuition_cost_rub_year,budget_passing_score,paid_min_score,duration,study_format,language,accreditation
1567,09.03.03 | Прикладная информатика,Информационные технологии в управлении цифровой экономикой,Факультет высшего профессионального образования БГУ,Бакалавриат,Байкальский государственный университет,Иркутск,14.0,30.0,215800.0,172.0,,4 года,Очная,Русский,государственный
1568,09.03.03 | Прикладная информатика,Информационные технологии в управлении цифровой экономикой,Факультет высшего профессионального образования БГУ,Бакалавриат,Байкальский государственный университет,Иркутск,,50.0,82000.0,,,4.5 года,Заочная,Русский,государственный
1569,09.03.03 | Прикладная информатика,Информационные технологии в управлении цифровой экономикой,Факультет информационных технологий и инженерии ДГУНХ,Бакалавриат,Дагестанский государственный университет народного хозяйства,Махачкала,50.0,50.0,122010.0,139.0,,4 года,Очная,Русский,государственный
1570,09.03.03 | Прикладная информатика,Информационные технологии в управлении цифровой экономикой,Факультет информационных технологий и инженерии ДГУНХ,Бакалавриат,Дагестанский государственный университет народного хозяйства,Махачкала,,50.0,48805.0,,,4.5 года,Очно-заочная,Русский,государственный
1571,09.03.03 | Прикладная информатика,Информационные технологии в управлении цифровой экономикой,Факультет информационных технологий и инженерии ДГУНХ,Бакалавриат,Дагестанский государственный университет народного хозяйства,Махачкала,,60.0,36600.0,,,4.5 года,Заочная,Русский,государственный
1572,09.03.03 | Прикладная информатика,Информационные технологии в управлении цифровой экономикой,Финансово-экономический факультет БИСТ,Бакалавриат,Башкирский институт социальных технологий (филиал) Образовательного учреждения профсоюзов высшего образования «Академия труда и социальных отношений»,Уфа,,20.0,115000.0,,,4 года,Очная,Русский,негосударственный
1573,09.03.03 | Прикладная информатика,Информационные технологии в управлении цифровой экономикой,Финансово-экономический факультет БИСТ,Бакалавриат,Башкирский институт социальных технологий (филиал) Образовательного учреждения профсоюзов высшего образования «Академия труда и социальных отношений»,Уфа,,20.0,70000.0,,,4 года 9 месяцев,Заочная,Русский,негосударственный
1574,09.03.03 | Прикладная информатика,Информационные технологии в управлении цифровой экономикой,Факультет филиала РГЭУ (РИНХ) в г. Черкесске,Бакалавриат,Филиал Ростовский государственный экономический университет (РИНХ) в г. Черкесске,Черкесск,,20.0,120000.0,,119.0,4 года,Очная,Русский,государственный
1575,09.03.03 | Прикладная информатика,Информационные технологии в управлении цифровой экономикой,Факультет филиала РГЭУ (РИНХ) в г. Черкесске,Бакалавриат,Филиал Ростовский государственный экономический университет (РИНХ) в г. Черкесске,Черкесск,,70.0,50000.0,,119.0,5 лет,Заочная,Русский,государственный
1576,09.03.03 | Прикладная информатика,Прикладная информатика в менеджменте,Факультет информационных технологий НГПУ,Бакалавриат,Нижегородский государственный педагогический университет им. Козьмы Минина (Мининский университет),Нижний Нов..,25.0,3.0,165540.0,202.0,,4 года,Очная,Русский,государственный
1577,09.03.03 | Прикладная информатика,Прикладная информатика в менеджменте,Гуманитарный факультет ПНИПУ,Бакалавриат,Пермский национальный исследовательский политехнический университет,Пермь,20.0,5.0,183000.0,201.0,,4 года,Очная,Русский,государственный
1578,09.03.03 | Прикладная информатика,Прикладная информатика в менеджменте,Гуманитарный факультет ПНИПУ,Бакалавриат,Пермский национальный исследовательский политехнический университет,Пермь,10.0,10.0,75000.0,221.0,,5 лет,Заочная,Русский,государственный
1579,09.03.03 | Прикладная информатика,Прикладная информатика в менеджменте,Институт цифровых технологий и естественных наук ТГАСУ,Бакалавриат,Томский государственный архитектурно-строительный университет,Томск,32.0,1.0,198061.0,123.0,,4 года,Очная,Русский,государственный
1580,09.03.03 | Прикладная информатика,Прикладная информатика в менеджменте,Институт цифровых технологий и естественных наук ТГАСУ,Бакалавриат,Томский государственный архитектурно-строительный университет,Томск,2.0,10.0,48088.0,,,5 лет,Заочная,Русский,государственный
1581,09.03.03 | Прикладная информатика,Прикладная информатика в менеджменте,Институт цифровых технологий и естественных наук ТГАСУ,Бакалавриат,Томский государственный архитектурно-строительный университет,Томск,8.0,5.0,67925.0,130.0,,5 лет,Очно-заочная,Русский,государственный
1582,09.03.03 | Прикладная информатика,Прикладная информатика в менеджменте,"Институт романо-германских языков, информационных и гуманитарных технологий ПГУ",Бакалавриат,Пятигорский государственный университет,Пятигорск,10.0,10.0,193000.0,229.0,,4 года,Очная,Русский,государственный
1583,09.03.03 | Прикладная информатика,Прикладная информатика в менеджменте,"Институт романо-германских языков, информационных и гуманитарных технологий ПГУ",Бакалавриат,Пятигорский государственный университет,Пятигорск,,18.0,82000.0,,,4.5 года,Заочная,Русский,государственный
1584,09.03.03 | Прикладная информатика,Прикладная информатика в менеджменте,Факультет филиала РАНХиГС в Балаково,Бакалавриат,Балаковский филиал Российской академии народного хозяйства и государственной службы при Президенте РФ,Самара,,15.0,209000.0,,118.0,4 года,Очная,Русский,государственный
1585,09.03.03 | Прикладная информатика,Прикладная информатика в менеджменте,Факультет филиала РАНХиГС в Балаково,Бакалавриат,Балаковский филиал Российской академии народного хозяйства и государственной службы при Президенте РФ,Самара,,30.0,48700.0,,118.0,5 лет,Заочная,Русский,государственный
1586,09.03.03 | Прикладная информатика,Прикладная информатика в менеджменте,Факультет политико-правового управления Поволжский институт управления филиал РАНХиГС,Бакалавриат,Поволжский институт управления имени П.А. Столыпина Российской академии народного хозяйства и государственной службы при Президенте РФ,Саратов,15.0,20.0,150800.0,194.0,,4 года,Очная,Русский,государственный
1587,09.03.03 | Прикладная информатика,Прикладная информатика в менеджменте,Факультет основных образовательных программ РОСИ,Бакалавриат,Региональный открытый социальный институт,Курск,,10.0,90000.0,,99.0,4 года,Очная,Русский,негосударственный
1588,09.03.03 | Прикладная информатика,Прикладная информатика в менеджменте,Факультет основных образовательных программ РОСИ,Бакалавриат,Региональный открытый социальный институт,Курск,,10.0,40000.0,,,4 года 11 месяцев,Заочная,Русский,негосударственный
1589,09.03.03 | Прикладная информатика,Прикладная информатика в менеджменте,Инженерно-мелиоративный факультет НИМИ ДонГАУ,Бакалавриат,Новочеркасский инженерно-мелиоративный институт имени А.К. Кортунова - филиал Донского государственного аграрного университета,Новочеркасск,,30.0,153254.0,,99.0,4 года,Очная,Русский,государственный
1590,09.03.03 | Прикладная информатика,Прикладная информатика в менеджменте,Инженерно-мелиоративный факультет НИМИ ДонГАУ,Бакалавриат,Новочеркасский инженерно-мелиоративный институт имени А.К. Кортунова - филиал Донского государственного аграрного университета,Новочеркасск,,30.0,65000.0,,99.0,4 года 10 месяцев,Очно-заочная,Русский,государственный
1591,09.03.03 | Прикладная информатика,Прикладная информатика в менеджменте,Инженерно-мелиоративный факультет НИМИ ДонГАУ,Бакалавриат,Новочеркасский инженерно-мелиоративный институт имени А.К. Кортунова - филиал Донского государственного аграрного университета,Новочеркасск,,30.0,45000.0,,99.0,4 года 10 месяцев,Заочная,Русский,государственный
1592,38.03.01 | Экономика,Анализ данных и методы оптимизации в экономике,Факультет экономических наук НИУ ВШЭ,Бакалавриат,Национальный исследовательский университет «Высшая школа экономики»,Москва,45.0,130.0,790000.0,305.0,,4 года,Очная,Русский,государственный
1593,38.03.01 | Экономика,Анализ данных и методы оптимизации в экономике,Специальный факультет талантливой молодежи «Высшая школа «Форсайт»» РЭУ им. Г. В. Плеханова,Бакалавриат,Российский экономический университет имени Г.В. Плеханова,Москва,17.0,8.0,480000.0,286.0,,4 года,Очная,Русский,государственный
1594,38.03.01 | Экономика,Анализ данных и методы оптимизации в экономике,Факультет Экономики,Бакалавриат,"Московский Университет ""Синергия""",Москва,,60.0,330000.0,,85.0,4 года,Очная,Русский,негосударственный
1595,38.03.01 | Экономика,Анализ данных и методы оптимизации в экономике,Факультет Экономики,Бакалавриат,"Московский Университет ""Синергия""",Москва,,60.0,310000.0,,85.0,4 года,Очно-заочная,Русский,негосударственный
1596,38.03.01 | Экономика,Анализ данных и методы оптимизации в экономике,Факультет Синергия г. Омск,Бакалавриат,Университет «Синергия» филиал в г. Омск,Омск,,20.0,53000.0,,105.0,4 года,Очная,Русский,негосударственный
1597,01.03.02 | Прикладная математика и информатика,Компьютерные науки,Факультет компьютерных наук НИУ ВШЭ,Бакалавриат,Национальный исследовательский университет «Высшая школа экономики»,Москва,,150.0,550000.0,,,4 года,Очная,Русский,государственный
1598,01.03.02 | Прикладная математика и информатика,Компьютерные науки,Физтех-школа прикладной математики и информатики,Бакалавриат,Московский физико-технический институт (Государственный университет),Москва,,1.0,819000.0,,240.0,4 года,Очная,Русский,государственный
1599,01.03.02 | Прикладная математика и информатика,Компьютерные науки,Политехнический институт ПГУ,Бакалавриат,Пензенский государственный университет,Пенза,15.0,10.0,127067.0,222.0,,4 года,Очная,Русский,государственный
1600,01.03.02 | Прикладная математика и информатика,Компьютерные науки,"Факультет информатики, математики и компьютерных наук филиала НИУ ВШЭ в Нижнем Новгороде",Бакалавриат,Национальный исследовательский университет «Высшая школа экономики» в Нижнем Новгороде,Нижний Нов..,55.0,20.0,390000.0,256.0,,4 года,Очная,Русский,государственный
1601,09.03.01 | Информатика и вычислительная техника,Информационные системы,Институт информационных и вычислительных технологий НИУ МЭИ,Бакалавриат,Национальный исследовательский университет «МЭИ»,Москва,47.0,18.0,390000.0,248.0,,4 года,Очная,Русский,государственный
1602,09.03.01 | Информатика и вычислительная техника,Информационные системы,Институт цифровых технологий и экономики КГЭУ,Бакалавриат,Казанский государственный энергетический университет,Казань,56.0,25.0,173740.0,228.0,,4 года,Очная,Русский,государственный
1603,09.03.01 | Информатика и вычислительная техника,Информационные системы,Факультет информационных технологий,Бакалавриат,Московский политехнический университет,Москва,13.0,100.0,151800.0,277.0,,5 лет,Заочная,Русский,государственный
1604,02.03.03 | Математическое обеспечение и администрирование информационных систем,Разработка и администрирование информационных систем,Институт цифровых технологий управления и информационной безопасности УрГЭУ,Бакалавриат,Уральский государственный экономический университет,Екатеринбург,25.0,25.0,170000.0,195.0,,4 года,Очная,Русский,государственный
1605,02.03.03 | Математическое обеспечение и администрирование информационных систем,Разработка и администрирование информационных систем,Институт естественных и математических наук СГАУ,Бакалавриат,Самарский национальный исследовательский университет имени академика С.П. Королева,Самара,25.0,25.0,155700.0,196.0,119.0,4 года,Очная,Русский,государственный
1606,02.03.03 | Математическое обеспечение и администрирование информационных систем,Разработка и администрирование информационных систем,"Факультет прикладной математики, информатики и механики ВГУ",Бакалавриат,Воронежский государственный университет,Воронеж,35.0,10.0,153200.0,230.0,,4 года,Очная,Русский,государственный
1607,02.03.03 | Математическое обеспечение и администрирование информационных систем,Разработка и администрирование информационных систем,Политехнический институт ПГУ,Бакалавриат,Пензенский государственный университет,Пенза,19.0,10.0,127067.0,207.0,,4 года,Очная,Русский,государственный
1608,02.03.03 | Математическое обеспечение и администрирование информационных систем,Разработка и администрирование информационных систем,Институт компьютерных наук ЛГТУ,Бакалавриат,Липецкий государственный технический университет,Липецк,23.0,2.0,135497.0,168.0,,4 года,Очная,Русский,государственный
1609,09.03.03 | Прикладная информатика,Прикладная информатика в социологии,Социологический факультет СГУ им. Чернышевского,Бакалавриат,Саратовский национальный исследовательский государственный университет имени Н.Г. Чернышевского,Саратов,10.0,10.0,135888.0,166.0,,4 года,Очная,Русский,государственный
1610,09.03.03 | Прикладная информатика,Прикладная информатика в социологии,Социологический факультет СГУ им. Чернышевского,Бакалавриат,Саратовский национальный исследовательский государственный университет имени Н.Г. Чернышевского,Саратов,10.0,10.0,50004.0,131.0,,5 лет,Заочная,Русский,государственный
1611,09.03.03 | Прикладная информатика,Прикладная информатика в социологии,Факультет информационных технологий ТвГТУ,Бакалавриат,Тверской государственный технический университет,Тверь,18.0,15.0,151988.0,141.0,119.0,4 года,Очная,Русский,государственный
1612,09.03.02 | Информационные системы и технологии,Аналитические информационные системы,Физико-технический факультет КубГУ,Бакалавриат,Кубанский государственный университет,Краснодар,50.0,3.0,175000.0,210.0,,4 года,Очная,Русский,государственный
1613,09.03.02 | Информационные системы и технологии,Аналитические информационные системы,Физико-технический факультет КубГУ,Бакалавриат,Кубанский государственный университет,Краснодар,30.0,2.0,65000.0,185.0,,4.5 года,Заочная,Русский,государственный
1614,09.03.02 | Информационные системы и технологии,Аналитические информационные системы,Факультет вычислительных систем ТУСУР,Бакалавриат,Томский государственный университет систем управления и радиоэлектроники,Томск,28.0,22.0,198500.0,185.0,,4 года,Очная,Русский,государственный
1615,01.03.01 | Математика,"Вещественный, комплексный и функциональный анализ",Механико-математический факультет НГУ,Бакалавриат,Новосибирский национальный исследовательский государственный университет,Новосибирс..,6.0,2.0,210000.0,222.0,,4 года,Очная,Русский,государственный
1616,01.03.01 | Математика,"Вещественный, комплексный и функциональный анализ",Школа компьютерных наук ТюмГУ,Бакалавриат,Тюменский государственный университет,Тюмень,25.0,35.0,222738.0,207.0,,4 года,Очная,Русский,государственный
1617,01.03.01 | Математика,"Вещественный, комплексный и функциональный анализ",Институт фундаментальных наук КемГУ,Бакалавриат,Кемеровский государственный университет,Кемерово,20.0,2.0,161000.0,136.0,,4 года,Очная,Русский,государственный
1618,01.03.01 | Математика,"Алгебра, теория чисел, математическая логика",Механико-математический факультет НГУ,Бакалавриат,Новосибирский национальный исследовательский государственный университет,Новосибирс..,6.0,2.0,210000.0,222.0,,4 года,Очная,Русский,государственный
1619,01.03.02 | Прикладная математика и информатика,Математическое моделирование и вычислительная математика,Институт информационных систем и инженерно-компьютерных технологий,Бакалавриат,Российский новый университет,Москва,,30.0,230000.0,,,4 года,Очная,Русский,негосударственный
1620,01.03.02 | Прикладная математика и информатика,Математическое моделирование и вычислительная математика,Институт искусственного интеллекта РТУ МИРЭА,Бакалавриат,МИРЭА - Российский технологический университет,Москва,56.0,62.0,299000.0,263.0,,4 года,Очная,Русский,государственный
1621,01.03.02 | Прикладная математика и информатика,Математическое моделирование и вычислительная математика,Институт искусственного интеллекта РТУ МИРЭА,Бакалавриат,МИРЭА - Российский технологический университет,Москва,,15.0,299000.0,,140.0,4 года,Очная,Русский,государственный
1622,01.03.02 | Прикладная математика и информатика,Математическое моделирование и вычислительная математика,Механико-математический факультет НГУ,Бакалавриат,Новосибирский национальный исследовательский государственный университет,Новосибирс..,5.0,2.0,210000.0,222.0,,4 года,Очная,Русский,государственный
1623,01.03.02 | Прикладная математика и информатика,Математическое моделирование и вычислительная математика,"Институт информационных технологий, математики и механики ННГУ им. Лобачевского",Бакалавриат,Национальный исследовательский Нижегородский государственный университет им. Н.И. Лобачевского,Нижний Нов..,55.0,5.0,225000.0,232.0,,4 года,Очная,Русский,государственный
1624,01.03.02 | Прикладная математика и информатика,Математическое моделирование и вычислительная математика,Институт математики и фундаментальной информатики СФУ,Бакалавриат,Сибирский федеральный университет,Красноярск,65.0,3.0,222000.0,202.0,,4 года,Очная,Русский,государственный
1625,01.03.02 | Прикладная математика и информатика,Математическое моделирование и вычислительная математика,Физико-технический институт СГТУ,Бакалавриат,Саратовский государственный технический университет им. Гагарина Ю.А.,Саратов,15.0,15.0,119050.0,196.0,,4 года,Очная,Русский,государственный
1626,01.03.02 | Прикладная математика и информатика,Математическое моделирование и вычислительная математика,Факультет математики и компьютерных наук ДГУ,Бакалавриат,Дагестанский государственный университет,Махачкала,15.0,5.0,106410.0,175.0,,4 года,Очная,Русский,государственный
1627,01.03.02 | Прикладная математика и информатика,Математическое моделирование и вычислительная математика,Факультет математики и компьютерных наук имени профессора Н.И. Червякова СКФУ,Бакалавриат,Северо-Кавказский федеральный университет,Ставрополь,25.0,2.0,167000.0,195.0,,4 года,Очная,Русский,государственный
1628,01.03.02 | Прикладная математика и информатика,Математическое моделирование и вычислительная математика,Институт математики и информатики СВФУ,Бакалавриат,Северо-Восточный федеральный университет имени М. К. Аммосова,Якутск,22.0,3.0,309000.0,173.0,,4 года,Очная,Русский,государственный
1629,09.03.01 | Информатика и вычислительная техника,Системы автоматизированного проектирования в машиностроении,"Информатика, кибернетика и электроэнергетика МАИ",Бакалавриат,Московский авиационный институт,Москва,25.0,5.0,406210.0,253.0,,4 года,Очная,Русский,государственный
1630,09.03.03 | Прикладная информатика,Прикладная информатика в искусстве и гуманитарных науках,Факультет искусств СПбГУ,Бакалавриат,Санкт-Петербургский государственный университет,Санкт-Пете..,10.0,12.0,410600.0,263.0,,4 года,Очная,Русский,государственный
1631,09.03.03 | Прикладная информатика,Прикладная информатика в искусстве и гуманитарных науках,Гуманитарный институт СФУ,Бакалавриат,Сибирский федеральный университет,Красноярск,40.0,10.0,246000.0,216.0,,4 года,Очная,Русский,государственный
1632,09.03.03 | Прикладная информатика,Математическое и компьютерное моделирование в технических системах,"Институт информационных технологий МГТУ ""Станкин""",Бакалавриат,Московский государственный технологический университет «СТАНКИН»,Москва,61.0,10.0,364200.0,241.0,,4 года,Очная,Русский,государственный
1633,09.03.03 | Прикладная информатика,Математическое и компьютерное моделирование в технических системах,Факультет управления и информатики в технологических системах ВГУИТ,Бакалавриат,Воронежский государственный университет инженерных технологий,Воронеж,30.0,25.0,151310.0,179.0,,4 года,Очная,Русский,государственный
1634,09.03.03 | Прикладная информатика,Математическое и компьютерное моделирование в технических системах,Факультет управления и информатики в технологических системах ВГУИТ,Бакалавриат,Воронежский государственный университет инженерных технологий,Воронеж,10.0,40.0,50000.0,175.0,,4.5 года,Заочная,Русский,государственный
1635,38.03.01 | Экономика,Корпоративные финансы и бизнес-аналитика,Институт экономики и финансов,Бакалавриат,Государственный университет управления,Москва,2.0,27.0,315000.0,263.0,,4 года,Очная,Русский,государственный
1636,38.03.01 | Экономика,Корпоративные финансы и бизнес-аналитика,Институт экономики и менеджмента РГУ им. А.Н. Косыгина,Бакалавриат,Российский государственный университет им. А.Н. Косыгина (Технологии. Дизайн. Искусство),Москва,,25.0,314000.0,,,4 года,Очная,Русский,государственный
1637,38.03.01 | Экономика,Корпоративные финансы и бизнес-аналитика,Институт экономики и финансов УрГЭУ,Бакалавриат,Уральский государственный экономический университет,Екатеринбург,,30.0,170000.0,,,4 года,Очная,Русский,государственный
1638,38.03.01 | Экономика,Корпоративные финансы и бизнес-аналитика,Институт экономики и финансов УрГЭУ,Бакалавриат,Уральский государственный экономический университет,Екатеринбург,,400.0,69000.0,,,4.5 года,Очно-заочная,Русский,государственный
1639,38.03.01 | Экономика,Корпоративные финансы и бизнес-аналитика,Учетно-экономический факультет РГЭУ (РИНХ),Бакалавриат,Ростовский государственный экономический университет (РИНХ),Ростов-на-..,1.0,17.0,135000.0,240.0,,4 года,Очная,Русский,государственный
1640,38.03.01 | Экономика,Корпоративные финансы и бизнес-аналитика,Учетно-экономический факультет РГЭУ (РИНХ),Бакалавриат,Ростовский государственный экономический университет (РИНХ),Ростов-на-..,,3.0,65000.0,,,4.5 года,Очно-заочная,Русский,государственный
1641,38.03.01 | Экономика,Корпоративные финансы и бизнес-аналитика,Учетно-экономический факультет РГЭУ (РИНХ),Бакалавриат,Ростовский государственный экономический университет (РИНХ),Ростов-на-..,,32.0,65000.0,,110.0,4.5 года,Очно-заочная,Русский,государственный
1642,38.03.01 | Экономика,Корпоративные финансы и бизнес-аналитика,Институт отраслевой экономики и управления КГТУ,Бакалавриат,Калининградский государственный технический университет,Калинингра..,,10.0,146100.0,,,4 года,Очная,Русский,государственный
1643,38.03.01 | Экономика,Корпоративные финансы и бизнес-аналитика,Институт отраслевой экономики и управления КГТУ,Бакалавриат,Калининградский государственный технический университет,Калинингра..,,15.0,72800.0,,,4.5 года,Очно-заочная,Русский,государственный
1644,38.03.01 | Экономика,Корпоративные финансы и бизнес-аналитика,Факультет филиала ИЭУП в Набережных Челнах,Бакалавриат,Набережночелнинский филиал Казанского инновационного университета имени В.Г. Тимирясова (ИЭУП),Набережные..,,25.0,120000.0,,85.0,4 года,Очная,Русский,негосударственный
1645,38.03.01 | Экономика,Корпоративные финансы и бизнес-аналитика,Факультет филиала ИЭУП в Набережных Челнах,Бакалавриат,Набережночелнинский филиал Казанского инновационного университета имени В.Г. Тимирясова (ИЭУП),Набережные..,,25.0,88000.0,,85.0,5 лет,Очно-заочная,Русский,негосударственный
1646,38.03.01 | Экономика,Корпоративные финансы и бизнес-аналитика,Факультет филиала ИЭУП в Набережных Челнах,Бакалавриат,Набережночелнинский филиал Казанского инновационного университета имени В.Г. Тимирясова (ИЭУП),Набережные..,,15.0,120000.0,,85.0,4 года,Очная,Русский,негосударственный
1647,38.03.01 | Экономика,Корпоративные финансы и бизнес-аналитика,Факультет филиала ИЭУП в Набережных Челнах,Бакалавриат,Набережночелнинский филиал Казанского инновационного университета имени В.Г. Тимирясова (ИЭУП),Набережные..,,30.0,88000.0,,85.0,5 лет,Очно-заочная,Русский,негосударственный
1648,38.03.01 | Экономика,Корпоративные финансы и бизнес-аналитика,Факультет филиала ИЭУП в Набережных Челнах,Бакалавриат,Набережночелнинский филиал Казанского инновационного университета имени В.Г. Тимирясова (ИЭУП),Набережные..,,5.0,120000.0,,85.0,4 года,Очная,Русский,негосударственный
1649,38.03.01 | Экономика,Корпоративные финансы и бизнес-аналитика,Факультет филиала ИЭУП в Набережных Челнах,Бакалавриат,Набережночелнинский филиал Казанского инновационного университета имени В.Г. Тимирясова (ИЭУП),Набережные..,,5.0,66000.0,,85.0,5 лет,Очно-заочная,Русский,негосударственный
1650,38.03.01 | Экономика,Корпоративные финансы и бизнес-аналитика,Факультет филиала ИЭУП в Набережных Челнах,Бакалавриат,Набережночелнинский филиал Казанского инновационного университета имени В.Г. Тимирясова (ИЭУП),Набережные..,,5.0,66000.0,,85.0,5 лет,Заочная,Русский,негосударственный
1651,44.03.01 | Педагогическое образование,Экономическое образование,Институт экономики и управления РГПУ,Бакалавриат,Российский государственный педагогический университет имени А. И. Герцена,Санкт-Пете..,20.0,2.0,245500.0,240.0,,4 года,Очная,Русский,государственный
1652,44.03.01 | Педагогическое образование,Экономическое образование,Исторический факультет КГПУ,Бакалавриат,Красноярский государственный педагогический университет им. В.П. Астафьева,Красноярск,25.0,10.0,220900.0,203.0,,4 года,Очная,Русский,государственный
1653,44.03.01 | Педагогическое образование,Экономическое образование,Факультет филиала РГПУ в Волхове,Бакалавриат,Волховский филиал Российского государственного педагогического университета им. Герцена,Санкт-Пете..,9.0,10.0,68700.0,163.0,135.0,5 лет,Заочная,Русский,государственный
1654,44.03.01 | Педагогическое образование,Экономическое образование,"Факультет педагогики, психологии и физической культуры филиала КубГУ в г.Славянске-на-Кубани",Бакалавриат,Кубанский государственный университет филиал в г.Славянске-на-Кубани,Славянск-н..,20.0,,,178.0,,4 года,Очная,Русский,государственный
1655,01.03.03 | Механика и математическое моделирование,"Механика и математическое моделирование жидкости, газа и плазмы",Школа компьютерных наук ТюмГУ,Бакалавриат,Тюменский государственный университет,Тюмень,25.0,35.0,222738.0,184.0,,4 года,Очная,Русский,государственный
1656,09.03.03 | Прикладная информатика,Прикладная геоинформатика,Институт информационных систем и геотехнологий РГГМУ,Бакалавриат,Российский государственный гидрометеорологический университет,Санкт-Пете..,9.0,18.0,266110.0,181.0,,4 года,Очная,Русский,государственный
1657,09.03.03 | Прикладная информатика,Прикладная геоинформатика,Институт информационных систем и геотехнологий РГГМУ,Бакалавриат,Российский государственный гидрометеорологический университет,Санкт-Пете..,4.0,60.0,74100.0,144.0,119.0,4.5 года,Очно-заочная,Русский,государственный
